PMID,Abstract
26760183,"Background: Many sexually transmitted diseases are asymptomatic in the lower genital tract and can cause upper tract complications if left untreated. Self-collected vaginal (SCV) swabs enable the accurate detection of many sexually transmitted infections and give women the option of collecting their own samples while providing them with privacy and convenience. Methods: We compared SCV samples collected and transported dry using the HerSwab device to physician-collected vaginal (PCV) Aptima swabs for the detection of Chlamydia trachomatis (CT) and Neisseria gonorrhoeae (NG), and measured patients' ease and comfort with self-collection. A total of 189 women aged 16 to 41 years were consented into the study and answered a standardized anonymized questionnaire regarding self-collection with the HerSwab device. Results: Women reported self-collection with HerSwab to be easy (97.1%) and comfortable (88.3%). They preferred self-collection over physician collection (80.9%) and would consider using HerSwab for self-collection at home (79.7%). Samples of SCV and PCV showed an overall agreement of 94.7% (κ = 0.64) for CT and of 98.4% (κ = 0.56) for NG, and HerSwab collection detected 7 more positive patients than PCV collection. The overall prevalence of infection was 10.6% for CT and 2.6% for NG. Conclusion: HerSwab SCV samples are suitable for the diagnosis of CT and NG."
27836225,"Prolonged turnaround time of Neisseria gonorrhoeae (NG) and Chlamydia trachomatis (CT) test results may delay time to notification and treatment of test-positive patients and result in unnecessary antimicrobial use in test-negative patients. This quasi-experimental study evaluated the impact of NG/CT rapid diagnostic testing (RDT) in an urban emergency department (ED) on treatment appropriateness, time to notification, and cost. Patients tested in December 2013-January 2014 (traditional group, n=200) were compared with those in December 2014-January 2015 (RDT group, n=200). There was a significant increase in treatment appropriateness in the RDT group, 72.5% versus 60% (P=0.008) and time to results notification was significantly faster (median 17.4 versus 51.5hours, P=0.010). Availability of test result prior to discharge was associated with increased treatment appropriateness (odds ratio, 22.65 [95% confidence interval, 2.86-179.68]). The RDT would save approximately $37,000 annually. These results support the use of NG/CT RDT to expand antimicrobial stewardship efforts within the ED."
25911525,"Gonorrhoea is an important sexually transmitted infection associated with serious complications and enhanced HIV transmission. Oropharyngeal infections are often asymptomatic and will only be detected by screening. Gonococcal culture has low sensitivity (<50%) for detecting oropharyngeal gonorrhoea, and, although not yet approved commercially, nucleic acid amplification tests (NAAT) are the assay of choice. Screening for oropharyngeal gonorrhoea should be performed in high-risk populations, such as men-who-have-sex-with-men(MSM). NAATs have a poor positive predictive value when used in low-prevalence populations. Gonococci have repeatedly thwarted gonorrhoea control efforts since the first antimicrobial agents were introduced. The oropharyngeal niche provides an enabling environment for horizontal transfer of genetic material from commensal Neisseria and other bacterial species to Neisseria gonorrhoeae. This has been the mechanism responsible for the generation of mosaic penA genes, which are responsible for most of the observed cases of resistance to extended-spectrum cephalosporins (ESC). As antimicrobial-resistant gonorrhoea is now an urgent public health threat, requiring improved antibiotic stewardship, laboratory-guided recycling of older antibiotics may help reduce ESC use. Future trials of antimicrobial agents for gonorrhoea should be powered to test their efficacy at the oropharynx as this is the anatomical site where treatment failure is most likely to occur. It remains to be determined whether a combination of frequent screening of high-risk individuals and/or laboratory-directed fluoroquinolone therapy of oropharyngeal gonorrhoea will delay the further emergence of drug-resistant N. gonorrhoeae strains."
23754333,"Membrane proteins in detergent micelles are large and dynamic complexes that present challenges for solution NMR investigations such as spectral overlap and line broadening. In this study, multiple methods are introduced to facilitate resonance assignment of β-barrel membrane proteins using Opa60 from Neisseria gonorrhoeae as a model system. Opa60 is an eight-stranded β-barrel with long extracellular loops (∼63% of the protein) that engage host receptors and induce engulfment of the bacterium. The NMR spectra of Opa60 in detergent micelles exhibits significant spectral overlap and resonances corresponding to the loop regions had variable line widths, which interfered with a complete assignment of the protein. To assign the β-barrel residues, trypsin cleavage was used to remove much of the extracellular loops while preserving the detergent solubilized β-barrel. The removal of the loop resonances significantly improved the assignment of the Opa60 β-barrel region (97% of the resonances corresponding to the β-barrel and periplasmic turns were assigned). For the loop resonance assignments, two strategies were implemented; modulating temperature and synthetic peptides. Lowering the temperature broadened many peaks beyond detection and simplified the spectra to only the most dynamic regions of the loops facilitating 27 loop resonances to be assigned. To further assign functionally important and unstructured regions of the extracellular loops, a synthetic 20 amino acid peptide was synthesized and had nearly complete spectral overlap with the full-length protein allowing 17 loop resonances to be assigned. Collectively, these strategies are effective tools that may accelerate solution NMR structure determination of β-barrel membrane proteins."
24801359,"Diagnosis of alleged child sexual abuse can be made from history in conjunction with physical examination, psychosocial evaluation, and laboratory investigations. Sexually transmitted infection associated with sexual abuse is found in 5 % of the victims, with Neisseria gonorrhoeae being the most common organism. Identification of sexually transmitted disease, particularly N. gonorrhoeae infection, can be useful for the diagnosis of sexual abuse and thus, the initiation of the child protection process. Polymerase Chain Reaction (PCR) is a newer diagnostic assay with a higher sensitivity compared with conventional culture method. In addition, N. gonorrhoeae strain typing can also be used to identify the abuser. In this case series, we present the application of N. gonorrhoeae strain typing (PFGE technique) to identify the abuser, and the confirmation of gonococcal vaginitis by PCR technique."
30770529,"The bacterial species Neisseria gonorrhoeae (NG) has evolved to replicate effectively and exclusively in human epithelia, with its survival dependent on complex interactions between bacteria, host cells and antimicrobial agents. A better understanding of these interactions is needed to inform development of new approaches to gonorrhoea treatment and prevention but empirical studies have proven difficult, suggesting a role for mathematical modelling. Here, we describe an in-host model of progression of untreated male symptomatic urethral infection, including NG growth and interactions with epithelial cells and neutrophils, informed by in vivo and in vitro studies. The model reproduces key observations on bacterial load and clearance and we use multivariate sensitivity analysis to refine plausible ranges for model parameters. Model variants are also shown to describe mouse infection dynamics with altered parameter ranges that correspond to observed differences between human and mouse infection. Our results highlight the importance of NG internalisation, particularly within neutrophils, in sustaining infection in the human model, with ∼80% of the total NG population internalised from day 25 on. This new mechanistic model of in-host NG infection dynamics should also provide a platform for future studies relating to antimicrobial treatment and resistance and infection at other anatomical sites."
32301751,"Background Sexually transmitted infections continue to be a major health concern in sub-Saharan Africa where antimicrobial drugs are becoming ineffective due to increasing resistance. Many healthcare seekers in lower socio-economic settings depend on invasive alien plants administered by traditional health practitioners to treat sexually transmitted infections. Methods Roots of selected plants were analysed for phytoconstituents using standard methods. Both the disc diffusion model and microdilution technique were used to determine the inhibition zone and minimum inhibitory concentration (MIC) of plant extracts against six clinical fungal strains and standard strain of Neisseria gonorrhoea. One-way ANOVA was used to find significant differences. Results Different phytoconstituents such as alkaloids, steroids, cardiac glycosides, terpenes, flavonoids, tannins and saponins were qualitatively detected, depending on plant species. Acetone extracted the highest number of phytoconstituents in Senna didymobotrya, while methanol revealed most from Ricinus communis. Senna didymobotrya showed significant inhibition against Candida glabrata, C. krusei, C. parapsilosis and C. tropicalis. Dichloromethane extract of Catharanthus roseus and methanol extract of S. didymobotrya demonstrated excellent MIC values of 0.03 and 0.08 mg/mL, respectively, against C. glabrata. Catharanthus roseus, Opuntia ficus-indica and Ricinus communis demonstrated moderate to good antigonococcal activity, with all exhibiting more than 63% inhibition. Catharanthus roseus had the best antigonococcal activity with a moderate MIC value of 0.63 mg/mL. Conclusion Some of the plant extracts demonstrated potency towards clinically isolated fungal strains and against N. gonorrhoea, which validate the notion that some of the species need further pharmacological studies for isolation and characterisation of active compounds."
26962074,"Background: The use of nucleic acid amplification tests (NAATs) to diagnose Neisseria gonorrhoeae infections complicates the performance of a test of cure (TOC) to monitor treatment failure, if this is indicated. As evidence for the timing of TOC using modern NAATs is limited, we performed a prospective cohort study to assess time to clearance when using modern RNA- and DNA-based NAATs. Methods: We included patients with anogenital gonorrhoea visiting the Sexually Transmitted Infection Clinic Amsterdam from March through October 2014. After treatment with ceftriaxone mono- or dual therapy (with azithromycin or doxycycline), anal, vaginal, or urine samples were self-collected during 28 consecutive days, and analyzed using an RNA-based NAAT (Aptima Combo 2) and a DNA-based NAAT (Cobas 4800). Clearance was defined as 3 consecutive negative results, and blips as isolated positive results following clearance. Results: We included 77 patients; 5 self-cleared gonorrhoea before treatment and 10 were lost to follow-up. Clearance rate of the remaining 62 patients was 100%. Median time to clearance was 2 days, with a range of 1-7 days for RNA-based NAAT and 1-15 days for DNA-based NAAT. The risk of finding a blip after clearance was 0.8% and 1.5%, respectively. One patient had a reinfection. Conclusions: If indicated, we recommend that TOC be performed for anogenital gonorrhoea at least 7 or 14 days after administering therapy, when using modern RNA- or DNA-based NAATs, respectively. When interpreting TOC results for possible treatment failure, both the occurrence of blips and a possible reinfection need to be taken into account."
22578934,"Dry-shipped and mailed vaginal swabs collected at home have been used in research studies for the detection of Chlamydia trachomatis (CT), Neisseria gonorrhoeae (GC), and Trichomonas vaginalis (TV) by nucleic acid amplification tests (NAATs) in screening programs. A verification study was performed to compare the limit of detection of CT, GC, and TV on swabs that were dry-shipped to paired swabs that were wet-shipped in transport media through the US mail. The Centers for Disease Control and Prevention prepared inocula in sterile water to mock simulated urogenital swabs with high to low concentrations of CT and GC. Replicate swabs were inoculated with 100 μL of dilutions and were dry transported or placed into commercial transport media (""wet"") for mailing for NAAT testing. The University of Alabama prepared replicate concentrations of TV, which were similarly shipped and tested by NAAT. All paired dry and wet swabs were detectable for CT. For GC, all paired dry and wet swabs were detectable for GC at concentrations ≥ 10(3). At 10(2) and 10 CFU/mL, the 10 replicate GC results were variably positive. For TV, wet and dry shipped concentrations >10(2) TV/mL tested positive, while results at 10 TV/mL were negative for dry swabs. Holding replicate dry swabs at 55 (○)C 5 days before testing did not affect results. NAATs were able to detect CT, GC, and TV on dry transported swabs. Using NAATs for testing home-collected, urogenital swabs mailed in a dry state to a laboratory may be useful for outreach screening programs."
26145201,"Drug-resistant Neisseria gonorrhoeae has become a global health concern that requires immediate attention. Due to increasing resistance to cephalosporins, pursuing novel alternatives for treating N. gonorrhoeae infections is paramount. Whilst new drug development is often cumbersome, reviving antiquated antibiotic agents for treatment of modern infections has become prevalent in clinical practice. Fosfomycin exhibits bactericidal activity through a unique mechanism of action, and a variety of organisms including N. gonorrhoeae are susceptible. In vitro studies have demonstrated that fosfomycin can retain activity against ceftriaxone-resistant N. gonorrhoeae; however, it remains unclear whether there is synergy between fosfomycin and other antibiotics. Clinical investigations evaluating fosfomycin for the treatment of N. gonorrhoeae infections are confounded by methodological limitations, none the less they do provide some perspective on its potential role in therapy. Future studies are needed to establish a safe, convenient and effective fosfomycin regimen for treating N. gonorrhoeae infections."
29329182,No abstract available
33411920,"Objectives: Surveillance of antimicrobial resistance (AMR) in Neisseria gonorrhoeae, supported by molecular typing, ideally through genome sequencing, is imperative. We defined N. gonorrhoeae Sequence Typing for Antimicrobial Resistance (NG-STAR) clonal complexes (CCs) and validated their usefulness in gonococcal AMR surveillance. Methods: All NG-STAR alleles and STs available in the public database (https://ngstar.canada.ca/) were analysed using PHYLOViZ 2.0 to define CCs according to the closest founder ST with ≥5 identical alleles and founding ST with the highest number of links. The published 2013 European gonococcal dataset (n = 1054), the 2016 WHO reference strain panel (n = 14) and N. gonorrhoeae isolates with ceftriaxone resistance determinant penA-60.001 (n = 7) from several countries were used for validation. Results: The majority of the isolates (n = 1063) were designated to 71 CCs. The most common CC was CC90 (n = 194), followed by CC63 (n = 166), CC139 (n = 73), CC158 (n = 73) and CC127 (n = 62). CC90 included isolates belonging to the internationally spread MDR clone N. gonorrhoeae Multi-Antigen Sequence Typing (NG-MAST) G1407 (predominantly MLST ST1901). The ceftriaxone-resistant isolates with penA-60.001 (n = 7) belonged to CC73 or STs linking between CC90 and CC73 (ST233 and ST1133). Phylogenomic analysis revealed that NG-STAR CCs more appropriately correlated to phylogenomic AMR clusters compared with MLST STs, NG-MAST STs, NG-MAST genogroups and NG-STAR STs. Conclusions: NG-STAR CCs: are consistent with the gonococcal genome phylogeny; allow rapid visualizations with limited computational requirements; provide a simple, reproducible and portable nomenclature (for WGS and conventional Sanger sequencing data); and predict AMR lineages. Phenotypic AMR surveillance, supplemented with WGS, is imperative and NG-STAR CCs can effectively support this."
30689929,"Background: The emergence of Neisseria gonorrhoeae resistant to all currently available antimicrobial therapies poses a dire public health threat. New antimicrobial agents with activity against N. gonorrhoeae are urgently needed. Apramycin is an aminocyclitol aminoglycoside with broad-spectrum in vitro activity against MDR Gram-negative pathogens and Staphylococcus aureus. However, its activity against N. gonorrhoeae has not been described. Objectives: The activity spectrum of apramycin against a collection of MDR N. gonorrhoeae was assessed. Isolates tested included those susceptible and resistant to the structurally distinct aminocyclitol, spectinomycin. Results: The modal MICs for apramycin and spectinomycin were 16 mg/L and 32 mg/L, respectively. The epidemiological cut-off (ECOFF) for apramycin was 64 mg/L. No strains among 77 tested had an MIC above this ECOFF, suggesting very low levels of acquired apramycin resistance. In time-kill analysis, apramycin demonstrated rapid bactericidal activity comparable to that of spectinomycin. Conclusions: Apramycin has broad-spectrum, rapidly bactericidal activity against N. gonorrhoeae. Future pharmacokinetic and pharmacodynamic studies will be needed to determine whether apramycin and/or apramycin derivatives hold promise as new therapeutics for N. gonorrhoeae infection."
29419710,"Neisseria gonorrhoeae and Chlamydia trachomatis screening was performed in a cohort of 100 men who have sex with men. A nucleic acid amplification test on a pooled sample of first-pass urine, pharyngeal, and anorectal specimens was compared with results on nonpooled samples. Despite an excellent agreement (Cohen κ, 0.932), pooling specimens reduced test sensitivity to 89.5%."
31822275,"Background: European Gonococcal Antimicrobial Surveillance Programme (Euro-GASP) antimicrobial resistance (AMR) data are used to inform gonorrhoea treatment guidelines; therefore the data need to be robust and representative. We assessed the extent to which Euro-GASP reflects national measures of the AMR situation for Neisseria gonorrhoeae across the European Union/European Economic Area (EU/EEA). Methods: We compared data from Euro-GASP with published national gonococcal AMR data from 15 countries for azithromycin, cefixime and ciprofloxacin for the period 2009 to 2013 and performed Poisson regression to identify differences (p < 0.05) between the proportions of resistant isolates. The 2014 Euro-GASP AMR data for each country (n = 19) were weighted to account for differences in the distribution of patient characteristics between Euro-GASP and EU/EEA epidemiological gonorrhoea surveillance data. Data were compared to determine whether estimates of resistance levels differed with regards to the 5% threshold used to assess the clinical utility of first-line gonorrhoea treatments. We assessed the quality of decentralised testing by comparing AMR data for isolates tested both centrally and in the participating laboratories, and by evaluating external quality assessment (EQA) performance. Results: There was no significant difference for azithromycin, cefixime and ciprofloxacin resistance when Euro-GASP country data were compared with data from national reports. Weighting slightly altered the Euro-GASP AMR estimates (by between - 4.7 and 4.7% from the unweighted estimates). Weighting resulted in greater changes in estimates of resistance to azithromycin (from - 9.5 to 2.7%) and ciprofloxacin (from - 14.8 to 17.9%) in countries with low isolate numbers and low completeness of reporting (n = 3). Weighting caused AMR levels to fall below or above the 5% threshold for cefixime or azithromycin, respectively in only two countries. Susceptibility category data submitted from the decentralised Euro-GASP laboratories were concordant with the Euro-GASP data (> 90%). EQA performance was also good; < 5% of the minimum inhibitory concentration (MIC) results differed by > 4-fold from the modal MIC of the EQA isolate. Conclusions: The overall prevalence of AMR reported by Euro-GASP reflects closely the AMR situation for N. gonorrhoeae in the EU/EEA. Euro-GASP data can be used to provide robust AMR estimates to inform the European guideline for the management of gonorrhoea."
29126282,No abstract available
31654792,No abstract available Keywords: Azithromycin; Ceftriaxone; Gentamicin; Neisseria gonorrhoeae; Treatment efficacy.
29360986,No abstract available
25926404,"Objective: We aimed to outline why core groups should be targeted in Neisseria gonorrhoeae control and suggest several important and timely interventions to target core groups while highly resistant strains are spreading. Methods: Core group definition, feasibility and impact of gonorrhoea core group interventions as well as gonorrhoea resistance development have been reviewed in the paper. Results: Core group interventions have proven effective in gonorrhoea control in the past but are compromised by the spread of highly resistant strains. Conclusions: Worldwide functional Gonorrhoea Antimicrobial Surveillance Program, better screening and better treatment programmes are needed. Prevention through condom promotion aimed at core groups remains essential. More specific treatment guidance for low-income and middle-income countries without resistance data is required in the meantime to achieve a better use of antibiotics."
30995991,"Chlamydia trachomatis and Neisseria gonorrhoeae are the two most common causes of sexually transmitted disease in the United States. Studies in adults, mostly in men who have sex with men, have shown that the prevalence of C. trachomatis and N. gonorrhoeae infections is much higher in extragenital sources compared to urogenital sources. A similar large sample of data on the burden of C. trachomatis and N. gonorrhoeae infections by anatomic site is lacking in children. We retrospectively analyzed data from 655 patients tested for C. trachomatis (887 specimens) and N. gonorrhoeae (890 specimens) at the Children's Hospital of Philadelphia. We restricted the analysis to include patients between 2 and 17 years of age that had all three sources (urine, oropharynx, and rectum) collected at the same visit. The final data set included specimens from all three sources from 148 and 154 patients for C. trachomatis and N. gonorrhoeae , respectively. Specimens were tested for C. trachomatis and N. gonorrhoeae using a Gen-Probe Aptima Combo 2 assay. The burden of C. trachomatis and N. gonorrhoeae infection was significantly higher in the 14- to 17-year age group (24.7%, P = 0.041; 25.8%; P = 0.001) compared to the 10- to 13-year (5.9%; 5.6%), 6- to 9-year (4.6%; 4.6%), and 2- to 5-year (8.3%; 0%) age groups, respectively. The positivity rate for C. trachomatis was highest for rectal (16.2%), followed by urine (5.4%) and oropharyngeal (0.7%) sites. The positivity rate for N. gonorrhoeae was highest for rectal sites (10.4%), followed by oropharyngeal (9.7%) and urine (1.9%) sites. The source with highest diagnostic yield is rectum for C. trachomatis and rectum and oropharynx for N. gonorrhoeae Hence, extragenital screening is critical for the comprehensive detection of C. trachomatis and N. gonorrhoeae in the pediatric population."
23965779,No abstract available
25691638,"U.S. surveillance for Neisseria gonorrhoeae antimicrobial susceptibilities is based exclusively on male urethral isolates. These data inform gonorrhea treatment guidelines, including recommendations for the treatment of extragenital infections, but data on the susceptibilities of extragenital isolates are limited. We compared the antimicrobial susceptibilities of pharyngeal, rectal, and urethral gonococcal isolates collected from men who have sex with men (MSM), at five sentinel sites throughout the United States. MICs were determined by the agar dilution method. Generalized linear models were used to compare (i) the proportions of isolates with elevated MICs and (ii) geometric mean MICs according to anatomic site, adjusted for city. In December 2011 to September 2013, totals of 205 pharyngeal, 261 rectal, and 976 urethral isolates were obtained. The proportions of isolates with elevated ceftriaxone MICs (≥ 0.125 μg/ml) did not differ according to anatomic site (0.5% of pharyngeal isolates, 1.5% of rectal isolates, and 1.7% of urethral isolates, with a city-adjusted odds ratio [aOR] of 0.4 [95% confidence interval {CI}, 0.0 to 3.9] for pharyngeal versus urethral isolates and an aOR of 0.9 [95% CI, 0.2 to 4.2] for rectal versus urethral isolates). The city-adjusted geometric mean ceftriaxone MICs of pharyngeal (0.0153 μg/ml) and rectal (0.0157 μg/ml) isolates did not differ from that of urethral isolates (0.0150 μg/ml) (ratios of geometric mean MICs of 1.02 [95% CI, 0.90 to 1.17] and 1.05 [95% CI, 0.93 to 1.19], respectively). Similar results were observed for other antimicrobials, including cefixime and azithromycin. These findings suggest that, at the population level, gonococcal antimicrobial susceptibility surveillance based on urethral isolates from MSM adequately reflects the susceptibilities of N. gonorrhoeae strains circulating among MSM."
28859312,"The pathogenic Neisseria provide textbook examples of phase variation: the high frequency, random and reversible switching of gene expression. Typically, phase variable gene expression is observed in genes required for the expression of surface proteins and carbohydrate structures. All Neisseria gonorrhoeae and N. meningitidis strains also express phase variable DNA methyltransferases that are components of DNA restriction-modification systems. Phase variation of these DNA methyltransferases (Mod) alters global DNA methylation patterns. The change in DNA methylation due to phase variation events alters expression of a regulon of genes, called a phasevarion, and results in differentiation of the population into cells with two distinct phenotypes. For example, in N. meningitidis switching of the modA11 phasevarion alters expression of immunogenic outer membrane proteins such as lactoferrin-binding protein, and also modulates sensitivity to ceftazidime and ciprofloxacin. The modD1 phasevarion is associated with hypervirulent meningococcal clonal complexes. In N. gonorrhoeae, modA13 phasevarion switching generates differentiation into cells that display enhanced biofilm formation and enhanced intracellular survival. Phasevarions are ubiquitous in pathogenic Neisseria and modulate expression of numerous genes. These systems have the potential to impact all studies on vaccine development and pathobiology in the pathogenic Neisseria."
26679255,"Objectives: Broad-spectrum antimicrobial activity of quaternary ammonium surfactants (QAS) makes them attractive and cheap topical prophylactic options for sexually transmitted infections and perinatal vertically transmitted urogenital infections. Although attributed to their high affinity for biological membranes, the mechanisms behind QAS microbicidal activity are not fully understood. We evaluated how QAS structure affects antimicrobial activity and whether this can be exploited for use in prophylaxis of bacterial infections. Methods: Acute toxicity of QAS to in vitro models of human epithelial cells and bacteria were compared to identify selective and potent bactericidal agents. Bacterial cell viability, membrane integrity, cell cycle and metabolism were evaluated to establish the mechanisms involved in selective toxicity of QAS. Results: QAS toxicity normalized relative to surfactant critical micelle concentration showed n-dodecylpyridinium bromide (C12PB) to be the most effective, with a therapeutic index of ∼10 for an MDR strain of Escherichia coli and >20 for Neisseria gonorrhoeae after 1 h of exposure. Three modes of QAS antibacterial action were identified: impairment of bacterial energetics and cell division at low concentrations; membrane permeabilization and electron transport inhibition at intermediate doses; and disruption of bacterial membranes and cell lysis at concentrations close to the critical micelle concentration. In contrast, toxicity to mammalian cells occurs at higher concentrations and, as we previously reported, results primarily from mitochondrial dysfunction and apoptotic cell death. Conclusions: Our data show that short chain (C12) n-alkyl pyridinium bromides have a sufficiently large therapeutic window to be good microbicide candidates."
33351912,No abstract available
29124540,"We developed a multiplexed DNA microarray-based assay allowing identification of 12 causative agents of reproductive tract infections with the simultaneous detection of 47 genetic determinants of resistance to antimicrobial substances. The microarray was tested on 93 isolates of Neisseria gonorrhoeae, 32 isolates of Treponema pallidum and 29 samples of Ureaplasma spp./Mycoplasma spp. The N. gonorrhoeae isolates had multiple mutations in the penA, ponA, rpsJ, gyrA, parC, and mtrR genes; their prognostic value significantly increased when combinations of mutations were detected. In the analyzed T. pallidum isolates, single A2058G substitution in the 23S rRNA gene responsible for macrolide resistance was found. DNA sequences of Ureaplasma spp./Mycoplasma spp. were determined as wild type, which was not fully consistent with the results of analysis of their antimicrobial susceptibility."
24571972,No abstract available
32407703,"Exfoliation is used as a mechanism to remove bacterially infected cells from the body. In this issue of Cell Host & Microbe, Muenzner and Hauck (2020) find that Neisseria gonorrhoeae blocks exfoliation by producing nitric oxide at the bacterial-host cell interface to promote tissue integrity. Uropathogenic Escherichia coli stimulates the same pathway, suggesting a common mechanism among bacterial pathogens."
31681305,"The concept of immunizing against gonorrhea has received renewed interest because of the recent emergence of strains of Neisseria gonorrhoeae that are resistant to most currently available antibiotics, an occurrence that threatens to render gonorrhea untreatable. However, despite efforts over many decades, no vaccine has yet been successfully developed for human use, leading to pessimism over whether this goal was actually attainable. Several factors have contributed to this situation, including extensive variation of the expression and specificity of many of the gonococcal surface antigens, and the ability of N. gonorrhoeae to resist destruction by complement and other innate immune defense mechanisms. The natural host restriction of N. gonorrhoeae for humans, coupled with the absence of any definable state of immunity arising from an episode of gonorrhea, have also complicated efforts to study gonococcal pathogenesis and the host's immune responses. However, recent findings have elucidated how the gonococcus exploits and manipulates the host's immune system for its own benefit, utilizing human-specific receptors for attachment to and invasion of tissues, and subverting adaptive immune responses that might otherwise be capable of eliminating it. While no single experimental model is capable of providing all the answers, experiments utilizing human cells and tissues in vitro , various in vivo animal models, including genetically modified strains of mice, and both experimental and observational human clinical studies, have combined to yield important new insight into the immuno-pathogenesis of gonococcal infection. In turn, these have now led to novel approaches for the development of a gonococcal vaccine. Ongoing investigations utilizing all available tools are now poised to make the development of an effective human vaccine against gonorrhea an achievable goal within a foreseeable time-frame."
32787586,"Purposes: A case of gonococcal keratoconjunctivitis rapidly diagnosed by a vaginal swab PCR Xpert® CT/NG assay. Methods: Case report. Results: A 26-year-old woman presented to our emergency department with severe perilimbal stromal melting in both eyes and profuse purulent discharge for one day. Upon emergent ocular consultation, gonococcal keratoconjunctivitis was suspected. A vaginal swab was sent for rapid PCR Xpert® CT/NG assay which reported positive Neisseria gonorrhoeae (NG) and Chlamydia Trachoma (CT) DNA detection within 90 min. Due to the rapid diagnosis, adequate medical intervention with ceftriaxone injection was administered. Gonococcal keratitis with stromal melting was stabilized within 5 days of presentation. The patient was discharged with complete epithelial healing by the 8th day. However, 10 weeks after discharge, inadvertent rubbing of the left eye resulted in corneal perforation with iris prolapse. Lamellar keratoplasty with corneal patch graft was performed with amniotic membrane grafting. Xpert® CT/NG assay was performed again with conjunctival swab for recurring mild eye discharge. Both NG and CT were negative. The patient thus stabilized with no further complications. Conclusions: Rapid stromal melting can occur with un-diagnosed or delayed diagnosis of gonorrhea with ocular involvement. Speedy and accurate diagnosis by the highly sensitive and specific Xpert® CT/NG assay can provide early definite diagnosis for prompt treatment in prevention of gonococcal infection induced corneal perforations."
23623686,"Background: Due to the high rates of antimicrobial resistance to certain antibiotics, together with the emergence of Neisseria gonorrhoeae (NG) with reduced susceptibility and resistance to third-generation cephalosporins, gonococcal infection is becoming a public health problem. The objectives of the study were: To keep track of the antimicrobial susceptibility of NG strains obtained from January to August 2011. To study the population dynamics. Methods: The antimicrobial susceptibility was studied by disk-diffusion and E-test. The genotyping was performed by NG-MAST method. Results: Of a total of 100strains studied, 59% showed intermediate sensitivity to penicillin and 9% were resistant. According to EUCAST, we detected 3gonococci with reduced susceptibility to ceftriaxone, 10 to cefixime and one with high-level resistance to both antibiotics (MIC 1.5μg/ml). MIC50 and MIC90 to cefixime were 0.016 and 0.125μg/ml, respectively, whereas to ceftriaxone they were <0.016 and 0.064μg/ml, respectively. Almost all (99%) of the strains were resistant to doxycycline, 53% to ciprofloxacin, 3% to azithromycin, and 1% to spectinomycin. The most prevalent ST was ST1407, predominantly associated to resistance or reduced sensitivity to cephalosporins or macrolides. Conclusions: NG has developed significant rates of resistance to various antibiotics. One strain has been detected with high level resistance to third generation cephalosporins, and several strains with reduced susceptibility. An increase in MIC50 and MIC90 to these antibiotics has also been observed. NG population structure remains stable and common to the rest of Europe, although two new ST (ST7226 and ST7227) have been identified that could be selected and acquire high levels of resistance to cephalosporins."
22368277,"Gonorrhea, a sexually transmitted disease caused by Neisseria gonorrhoeae, is an important cause of morbidity worldwide. A safe and effective vaccine against gonorrhea is needed because of emerging resistance of gonococci to almost every class of antibiotic. A gonococcal lipooligosaccharide epitope defined by the mAb 2C7 is being evaluated as a candidate for development of an Ab-based vaccine. Immune Abs against N. gonorrhoeae need to overcome several subversive mechanisms whereby gonococcus evades complement, including binding to C4b-binding protein (C4BP; classical pathway inhibitor) and factor H (alternative pathway [AP] inhibitor). The role of AP recruitment and, in particular, properdin in assisting killing of gonococci by specific Abs is the subject of this study. We show that only those gonococcal strains that bind C4BP require properdin for killing by 2C7, whereas strains that do not bind C4BP are efficiently killed by 2C7 even when AP function is blocked. C3 deposition on bacteria mirrored killing. Recruitment of the AP by mAb 2C7, as measured by factor B binding, occurred in a properdin-dependent manner. These findings were confirmed using isogenic mutant strains that differed in their ability to bind to C4BP. Immune human serum that contained bactericidal Abs directed against the 2C7 lipooligosaccharide epitope as well as murine antigonococcal antiserum required functional properdin to kill C4BP-binding strains, but not C4BP-nonbinding strains. Collectively, these data point to an important role for properdin in facilitating immune Ab-mediated complement-dependent killing of gonococcal strains that inhibit the classical pathway by recruiting C4BP."
