PMID,Abstract
26287231,"Aedes albopictus is a major vector of dengue (DENV) and chikungunya (CHIKV) viruses, causing millions of infections annually. It naturally carries, at high frequency, the intracellular inherited bacterial endosymbiont Wolbachia strains wAlbA and wAlbB; transinfection with the higher-density Wolbachia strain wMel from Drosophila melanogaster led to transmission blocking of both arboviruses. The hypothesis that reactive oxygen species (ROS)-induced immune activation plays a role in arbovirus inhibition in this species was examined. In contrast to previous observations in Ae. aegypti, elevation of ROS levels was not observed in either cell lines or mosquito lines carrying the wild-type Wolbachia or higher-density Drosophila Wolbachia strains. There was also no upregulation of genes controlling innate immune pathways or with antioxidant/ROS-producing functions. These data suggest that ROS-mediated immune activation is not an important component of the viral transmission-blocking phenotype in this species."
26274584,"Background: Scrub typhus, a bacterial infection caused by Orientia tsutsugamushi, is increasingly recognized as an important cause of fever in Asia, with an estimated one million infections occurring each year. Limited access to health care and the disease's non-specific symptoms mean that many patients are undiagnosed and untreated, but the mortality from untreated scrub typhus is unknown. This review systematically summarizes the literature on the untreated mortality from scrub typhus and disease outcomes. Methodology/principal findings: A literature search was performed to identify patient series containing untreated patients. Patients were included if they were symptomatic and had a clinical or laboratory diagnosis of scrub typhus and excluded if they were treated with antibiotics. The primary outcome was mortality from untreated scrub typhus and secondary outcomes were total days of fever, clinical symptoms, and laboratory results. A total of 76 studies containing 89 patient series and 19,644 patients were included in the final analysis. The median mortality of all patient series was 6.0% with a wide range (min-max) of 0-70%. Many studies used clinical diagnosis alone and had incomplete data on secondary outcomes. Mortality varied by location and increased with age and in patients with myocarditis, delirium, pneumonitis, or signs of hemorrhage, but not according to sex or the presence of an eschar or meningitis. Duration of fever was shown to be long (median 14.4 days Range (9-19)). Conclusions: Results show that the untreated mortality from scrub typhus appears lower than previously reported estimates. More data are required to clarify mortality according to location and host factors, clinical syndromes including myocarditis and central nervous system disease, and in vulnerable mother-child populations. Increased surveillance and improved access to diagnostic tests are required to accurately estimate the untreated mortality of scrub typhus. This information would facilitate reliable quantification of DALYs and guide empirical treatment strategies."
26322277,"Anaplasma phagocytophilum is a zoonotic obligate intracellular bacterium known to be transmitted by ticks belonging to the Ixodes persulcatus complex. This bacterium can infect several mammalian species, and is known to cause diseases with variable symptoms in many domestic animals. Specifically, it is the causative agent of tick-borne fever (TBF), a disease of important economic impact in European domestic ruminants, and human granulocytic anaplasmosis (HGA), an emerging zoonotic disease in Asia, USA and Europe. A. phagocytophilum epidemiological cycles are complex and involve different ecotypes, vectors, and mammalian host species. Moreover, the epidemiology of A. phagocytophilum infection differs greatly between Europe and the USA. These different epidemiological contexts are associated with considerable variations in bacterial strains. Until recently, few A. phagocytophilum molecular typing tools were available, generating difficulties in completely elucidating the epidemiological cycles of this bacterium. Over the last few years, many A. phagocytophilum typing techniques have been developed, permitting in-depth epidemiological exploration. Here, we review the current knowledge and future perspectives regarding A. phagocytophilum epidemiology and phylogeny, and then focus on the molecular typing tools available for studying A. phagocytophilum genetic diversity."
25948064,"Background: Ivermectin (IVM) has been the drug of choice for the treatment of onchocerciasis. However, there have been reports of persistent microfilaridermia in individuals from an endemic area in Ghana after many rounds of IVM, raising concerns of suboptimal response or even the emergence of drug resistance. Because it is considered risky to continue relying only on IVM to combat this phenomenon, we assessed the effect of targeting the Onchocerca volvulus Wolbachia endosymbionts with doxycycline for these individuals with suboptimal response. Methods: One hundred sixty-seven patients, most of them with multiple rounds of IVM, were recruited in areas with IVM suboptimal response and treated with 100 mg/day doxycycline for 6 weeks. Three and 12 months after doxycycline treatment, patients took part in standard IVM treatment. Results: At 20 months after treatment, 80% of living female worms from the placebo group were Wolbachia positive, whereas only 5.1% in the doxycycline-treated group contained bacteria. Consistent with interruption of embryogenesis, none of the nodules removed from doxycycline-treated patients contained microfilariae, and 97% of those patients were without microfilaridermia, in contrast to placebo patients who remained at pretreatment levels (P < .001). Moreover, a significantly enhanced number of dead worms were observed after doxycycline. Conclusions: Targeting the Wolbachia in O. volvulus is effective in clearing microfilariae in the skin of onchocerciasis patients with persistent microfilaridermia and in enhanced killing of adult worms after repeated standard IVM treatment. Strategies can now be developed that include doxycycline to control onchocerciasis in areas where infections persist despite the frequent use of IVM. Clinical trials registration: ISRCTN 66649839."
26048932,"Ants and termites have independently evolved obligate fungus-farming mutualisms, but their gardening procedures are fundamentally different, as the termites predigest their plant substrate whereas the ants deposit it directly on the fungus garden. Fungus-growing termites retained diverse gut microbiota, but bacterial gut communities in fungus-growing leaf-cutting ants have not been investigated, so it is unknown whether and how they are specialized on an exclusively fungal diet. Here we characterized the gut bacterial community of Panamanian Acromyrmex species, which are dominated by only four bacterial taxa: Wolbachia, Rhizobiales, and two Entomoplasmatales taxa. We show that the Entomoplasmatales can be both intracellular and extracellular across different gut tissues, Wolbachia is mainly but not exclusively intracellular, and the Rhizobiales species is strictly extracellular and confined to the gut lumen, where it forms biofilms along the hindgut cuticle supported by an adhesive matrix of polysaccharides. Tetracycline diets eliminated the Entomoplasmatales symbionts but hardly affected Wolbachia and only moderately reduced the Rhizobiales, suggesting that the latter are protected by the biofilm matrix. We show that the Rhizobiales symbiont produces bacterial NifH proteins that have been associated with the fixation of nitrogen, suggesting that these compartmentalized hindgut symbionts alleviate nutritional constraints emanating from an exclusive fungus garden diet reared on a substrate of leaves."
25870270,"In virtually all multicellular eukaryotes, mitochondria are transmitted exclusively through one parent, usually the mother. In this short review, we discuss some of the major consequences of uniparental transmission of mitochondria, including deleterious effects in males and selection for increased transmission through females. Many of these consequences, particularly sex ratio distortion, have well-studied parallels in other maternally transmitted genetic elements, such as bacterial endosymbionts of arthropods. We also discuss the consequences of linkage between mitochondria and other maternally transmitted genetic elements, including the role of cytonuclear incompatibilities in maintaining polymorphism. Finally, as a case study, we discuss a recently discovered maternally transmitted sex ratio distortion in an insect that is associated with extraordinarily divergent mitochondria."
26291077,"Many reproductive proteins from diverse taxa evolve rapidly and adaptively. These proteins are typically involved in late stages of reproduction such as sperm development and fertilization, and are more often functional in males than females. Surprisingly, many germline stem cell (GSC) regulatory genes, which are essential for the earliest stages of reproduction, also evolve adaptively in Drosophila. One example is the bag of marbles (bam) gene, which is required for GSC differentiation and germline cyst development in females and for regulating mitotic divisions and entry to spermatocyte differentiation in males. Here we show that the extensive divergence of bam between Drosophila melanogaster and D. simulans affects bam function in females but has no apparent effect in males. We further find that infection with Wolbachia pipientis, an endosymbiotic bacterium that can affect host reproduction through various mechanisms, partially suppresses female sterility caused by bam mutations in D. melanogaster and interacts differentially with bam orthologs from D. melanogaster and D. simulans. We propose that the adaptive evolution of bam has been driven at least in part by the long-term interactions between Drosophila species and Wolbachia. More generally, we suggest that microbial infections of the germline may explain the unexpected pattern of evolution of several GSC regulatory genes."
26291822,"Bacterial Sec7-domain-containing proteins (RalF) are known only from species of Legionella and Rickettsia, which have facultative and obligate intracellular lifestyles, respectively. L. pneumophila RalF, a type IV secretion system (T4SS) effector, is a guanine nucleotide exchange factor (GEF) of ADP-ribosylation factors (Arfs), activating and recruiting host Arf1 to the Legionella-containing vacuole. In contrast, previous in vitro studies showed R. prowazekii (Typhus Group) RalF is a functional Arf-GEF that localizes to the host plasma membrane and interacts with the actin cytoskeleton via a unique C-terminal domain. As RalF is differentially encoded across Rickettsia species (e.g., pseudogenized in all Spotted Fever Group species), it may function in lineage-specific biology and pathogenicity. Herein, we demonstrate RalF of R. typhi (Typhus Group) interacts with the Rickettsia T4SS coupling protein (RvhD4) via its proximal C-terminal sequence. RalF is expressed early during infection, with its inactivation via antibody blocking significantly reducing R. typhi host cell invasion. For R. typhi and R. felis (Transitional Group), RalF ectopic expression revealed subcellular localization with the host plasma membrane and actin cytoskeleton. Remarkably, R. bellii (Ancestral Group) RalF showed perinuclear localization reminiscent of ectopically expressed Legionella RalF, for which it shares several structural features. For R. typhi, RalF co-localization with Arf6 and PI(4,5)P2 at entry foci on the host plasma membrane was determined to be critical for invasion. Thus, we propose recruitment of PI(4,5)P2 at entry foci, mediated by RalF activation of Arf6, initiates actin remodeling and ultimately facilitates bacterial invasion. Collectively, our characterization of RalF as an invasin suggests that, despite carrying a similar Arf-GEF unknown from other bacteria, different intracellular lifestyles across Rickettsia and Legionella species have driven divergent roles for RalF during infection. Furthermore, our identification of lineage-specific Arf-GEF utilization across some rickettsial species illustrates different pathogenicity factors that define diverse agents of rickettsial diseases."
26295700,"We isolated a novel virus strain (YN12246) from Culicoides spp. specimens collected at the China-Laos-Myanmar border in southern Yunnan Province. This virus had a cytopathic effect (CPE) on both insect cells (C6/36) and mammalian cells (BHK-21). Electron microscopy revealed the structure of the virions to be spherical with a diameter of 75 nm. Polyacrylamide gel analysis demonstrated that the viral genome consisted of 10 segments of double-stranded RNA (dsRNA), with a distribution pattern of 3-3-3-1. The coding sequences of 9 genome segments of YN12246 (Seg1, Seg3-Seg10) were obtained by high-throughput sequencing and Sanger sequencing. Comparisons of conserved genome segments 1 and 3 (Seg1 and Seg3), encoding the polymerase-VP1 and sub-core T2 protein, respectively, showed that YN12246 groups with the Culicoides-borne orbiviruses. The highest levels of sequence identity were detected between YN12246 and Tibet orbivirus (TIBOV), indicating that they belong to the same virus species (with amino acid identity of 98.8% and 96.4% for the polymerase and T2 protein, respectively). The data presented here confirm that YN12246 is a member of the TIBOV species, which was first isolated from mosquitoes in 2009. This is the first report of the isolation of TIBOV from Culicoides."
26317517,"Background: Scrub typhus is a leading cause of serious febrile illness in rural Southeast Asia. The causative agent, Orientia tsutsugamushi, is an obligate intracellular bacterium that is transmitted to humans by the bite of a Leptotrombidium mite. Research into the basic mechanisms of cell biology and pathogenicity of O. tsutsugamushi has lagged behind that of other important human pathogens. One reason for this is that O. tsutsugamushi is an obligate intracellular bacterium that can only be cultured in mammalian cells and that requires specific methodologies for propagation and analysis. Here, we have performed a body of work designed to improve methods for quantification, propagation, purification and long-term storage of this important but neglected human pathogen. These results will be useful to other researchers working on O. tsutsugamushi and also other obligate intracellular pathogens such as those in the Rickettsiales and Chlamydiales families. Methodology: A clinical isolate of O. tsutsugamushi was grown in cultured mouse embryonic fibroblast (L929) cells. Bacterial growth was measured using an O. tsutsugamushi-specific qPCR assay. Conditions leading to improvements in viability and growth were monitored in terms of the effect on bacterial cell number after growth in cultured mammalian cells. Key results: Development of a standardised growth assay to quantify bacterial replication and viability in vitro. Quantitative comparison of different DNA extraction methods. Quantification of the effect on growth of FBS concentration, daunorubicin supplementation, media composition, host cell confluence at infection and frequency of media replacement. Optimisation of bacterial purification including a comparison of host cell lysis methods, purification temperature, bacterial yield calculations and bacterial pelleting at different centrifugation speeds. Quantification of bacterial viability loss after long term storage and freezing under a range of conditions including different freezing buffers and different rates of freezing. Conclusions: Here we present a standardised method for comparing the viability of O. tsutsugamushi after purification, treatment and propagation under various conditions. Taken together, we present a body of data to support improved techniques for propagation, purification and storage of this organism. This data will be useful both for improving clinical isolation rates as well as performing in vitro cell biology experiments."
26317624,"Orientia tsutsugamushi is the causative agent of scrub typhus, a disease transmitted by Leptotrombidium mites which is responsible for a severe and under-reported public health burden throughout Southeast Asia. Here we use multilocus sequence typing (MLST) to characterize 74 clinical isolates from three geographic locations in the Lao PDR (Laos), and compare them with isolates described from Udon Thani, northeast Thailand. The data confirm high levels of diversity and recombination within the natural O. tsutsugamushi population, and a rate of mixed infection of ~8%. We compared the relationships and geographical structuring of the strains and populations using allele based approaches (eBURST), phylogenetic approaches, and by calculating F-statistics (FST). These analyses all point towards low levels of population differentiation between isolates from Vientiane and Udon Thani, cities which straddle the Mekong River which defines the Lao/Thai border, but with a very distinct population in Salavan, southern Laos. These data highlight how land use, as well as the movement of hosts and vectors, may impact on the epidemiology of zoonotic infections."
26322516,No abstract available
25537628,"The aim of this study was to provide information of the occurrence of Rickettsia felis in wild mammals from three municipalities in Yucatan, Mexico. The reactivity of rodent serum to Rickettsia antigens was detected in 80.9% (17 of 21) samples using immunofluorescence assay. Polymerase chain reaction identified rickettsial DNA in spleens of 43.5% (10 of 23) rodents and 57.1% (4 of 7) opossums. The identification of the rickettsial DNA was confirmed as R. felis by restriction fragment length polymorphism and DNA sequencing. This study comprises the first report of R. felis detection in wild mammals in Yucatan."
25796396,"The detection of Plasmodium spp. by the molecular analysis of human feces was reported to be comparable to detection in the blood. We believe that for epidemiological studies using molecular tools, it would be simpler to use feces, which are easier to obtain and require no training for their collection. Our aim was to evaluate the usefulness of feces for the detection of these pathogens towards developing a new tool for their surveillance. Between 2008 and 2010, 451 human fecal samples were collected in two Senegalese villages in which malaria and rickettsioses are endemic. Rickettsia and Plasmodium DNA were detected using quantitative PCR targeting Rickettsia of the spotted fever group, R. felis and Plasmodium spp. Two different sequences were systematically targeted for each pathogen. Twenty of the 451 fecal samples (4.4 %) were positive for Rickettsia spp., including 8 for R. felis. Inhabitants of Dielmo were more affected (18/230, 7.8 %; p = 0.0008) compared to those of Ndiop (2/221, 0.9 %). Children under 15 years of age were more often positive (19/285, 6.7 %) than were older children (1/166, 0.6 %; p = 0.005, odds ratio = 11.79). Only one sample was positive for Plasmodium spp. This prevalence is similar to that found in the blood of the Senegalese population reported previously. This preliminary report provides a proof of concept for the use of feces for detecting human pathogens, including microorganisms that do not cause gastroenteritis, in epidemiological studies."
26011701,"Animal models have been developed for the study of rickettsial pathogenesis. However, to understand what occurs during the natural route of rickettsial transmission via the tick bite, the role of tick saliva should be considered in these models. To address this, we analysed the role of tick saliva in the transmission of Rickettsia conorii (Rickettsiales: Rickettsiaceae) in a murine host by intradermally (i.d.) inoculating two groups of susceptible C3H/HeJ mice with this Rickettsia, and infesting one group with nymphal Rhipicephalus sanguineus sensu lato (Ixodida: Ixodidae) ticks. Quantification of bacterial loads and mRNA levels of interleukin-1β (IL-1β), IL-10 and NF-κB was performed in C3H/HeJ lung samples by real-time quantitative polymerase chain reaction (PCR) and real-time reverse transcriptase PCR, respectively. Lung histology was examined to evaluate the pathological manifestations of infection. No statistically significant difference in bacterial load in the lungs of mice was observed between these two groups; however, a statistically significant difference was observed in levels of IL-1β and NF-κB, both of which were higher in the group inoculated with rickettsiae but not infected with ticks. Lung histology in both groups of animals revealed infiltration of inflammatory cells. Overall, this study showed that i.d. inoculation of R. conorii caused infection in the lungs of C3H/HeJ mice and tick saliva inhibited proinflammatory effects."
26096853,"A total of 1640 ticks collected in different geographical parts of Estonia were screened for the presence of Rickettsia species DNA by real-time PCR. DNA of Rickettsia was detected in 83 out of 1640 questing ticks with an overall prevalence of 5.1%. The majority of the ticks infected by rickettsiae were Ixodes ricinus (74 of 83), while 9 of the 83 positive ticks were Ixodes persulcatus. For rickettsial species identification, a part of the citrate synthase gltA gene was sequenced. The majority of the positive samples were identified as Rickettsia helvetica (81 out of 83) and two of the samples were identified as Rickettsia monacensis and Candidatus R. tarasevichiae, respectively. Genetic characterization based on the partial gltA gene showed that the Estonian sequences within the R. helvetica, R. monacensis and Candidatus R. tarasevichiae species demonstrated 100% similarity with sequences deposited in GenBank, originating from Rickettsia species distributed over large territories from Europe to Asia."
26100492,"Natural infection with Ehrlichia canis and Anaplasma platys in ticks belonging to the tropical and temperate lineages of Rhipicephalus sanguineus sensu lato from Argentina was evaluated. Samples were tested for Ehrlichia canis infection by PCR assays using 16S rRNA, dsb and p28 gene, while detection of A. platys was performed with 16S rRNA and groESL gene. The assignment of the ticks to each lineage was corroborated with 16S rDNA sequences. All ticks infected with E. canis and A. platys belonged to the tropical lineage. These results constitute the first record of E. canis infection in R. sanguineus s.l ticks from Argentina. No ticks from the temperate lineage were found to be infected with E. canis, coinciding with previous studies performed in Argentina and Uruguay where E. canis infection was not detected in R. sanguineus s.l from the temperate lineage. Because the presence of the tropical lineage of R. sanguineus s.l has been documented in tropical areas of northern Argentina between 22° and 24° of south latitude, the findings of this work indicate that transmission of E. canis and A. platys to dogs by R. sanguineus s.l probably occurs along this region."
26111122,"The genus Anaplasma (Rickettsiales: Anaplasmataceae) includes species of medical and veterinary importance. The presence of Anaplasma spp. in ticks from birds, as well as in Haemaphysalis punctata (Ixodida: Ixodidae) specimens collected from cattle and vegetation in northern Spain was investigated. A total of 336 ticks from birds [174 Ixodes frontalis (Ixodida: Ixodidae), 108 H. punctata, 34 Hyalomma marginatum (Ixodida: Ixodidae), 17 Ixodes ricinus (Ixodida: Ixodidae) and three Ixodes spp.], and 181 H. punctata specimens collected from cattle (n = 71) and vegetation (n = 110) were analysed. Anaplasma bovis was detected in five H. punctata, including two from birds (1.9%) and three from vegetation (2.7%). Four I. frontalis (2.3%) (one co-infected with 'Candidatus Midichloria mitochondrii') and one I. ricinus (5.9%) removed from birds, as well as four H. punctata (5.6%) collected from cattle showed Anaplasma phagocytophilum infection. In addition, Anaplasma centrale was found in two H. punctata, one from a cow (1.4%) and the other from vegetation (0.9%). This study represents the first evidence of the presence of A. bovis in European ticks, and reports the first detection of A. bovis and A. centrale in H. punctata, and the first finding of A. phagocytophilum and 'Ca. Midichloria mitochondrii' in I. frontalis."
26135877,"Rickettsioses are zoonoses transmitted by vectors. More than one agent can coexist in vectors. Although vectors may transmit more than one microorganism to humans, information on dual infections is scarce. We present a case of a patient with an atypical rickettsiosis diagnosis in whom two species of Rickettsia were detected."
26139612,"Wolbachia is an obligate symbiotic bacteria that is ubiquitous in arthropods, with 25-70% of insect species estimated to be infected. Wolbachia species can interact with their insect hosts in a mutualistic or parasitic manner. Sequence types (ST) of Wolbachia are determined by multilocus sequence typing (MLST) of housekeeping genes. However, there are some limitations to MLST with respect to the generation of clone libraries and the Sanger sequencing method when a host is infected with multiple STs of Wolbachia. To assess the feasibility of massive parallel sequencing, also known as next-generation sequencing, we used pyrosequencing for sequence typing of Wolbachia in butterflies. We collected three species of butterflies (Eurema hecabe, Eurema laeta, and Tongeia fischeri) common to Korea and screened them for Wolbachia STs. We found that T. fischeri was infected with a single ST of Wolbachia, ST41. In contrast, E. hecabe and E. laeta were each infected with two STs of Wolbachia, ST41 and ST40. Our results clearly demonstrate that pyrosequencing-based MLST has a higher sensitivity than cloning and Sanger sequencing methods for the detection of minor alleles. Considering the high prevalence of infection with multiple Wolbachia STs, next-generation sequencing with improved analysis would assist with scaling up approaches to Wolbachia MLST."
26141751,"Spotted fever rickettsioses are tick-borne diseases of growing public health concern. The prevalence of rickettsia-infected ticks and their ability to parasitize humans significantly influence the risk of human infection. Altogether 466 Ixodes ricinus ticks (428 nymphs and 38 larvae) collected from 73 Lacerta schreiberi lizards were examined by PCR targeting the citrate synthetase gene gltA for the presence of Rickettsia spp. Rickettsial DNA was detected in 47% of nymphs and 31.6% of larvae. They were subsequently subjected to a second PCR reaction using primers derived from the outer membrane protein rOmpA encoding gene (ompA) to detect spotted fever group rickettsiae (SFG). This analysis shows that 41.4% of nymphs and 7.9% of larvae collected from the lizards contain DNA of SFG rickettsiae. Sequencing of 43 randomly selected samples revealed two different haplotypes, both closely related to R. monacensis (39 and 4 samples, respectively). The remaining ompA negative Rickettsia spp. samples were determined to be R. helvetica based on sequencing of ompB and gltA fragments. Our results indicate that the role of Iberian endemic lizard L. schreiberi and its ectoparasites in the ecology and epidemiology of zoonotic SFG rickettsioses may be appreciable."
26150447,"Bacterial endosymbionts have been identified as potentially useful biological control agents for a range of invertebrate vectors of disease. Previous studies of Culicoides (Diptera: Ceratopogonidae) species using conventional PCR assays have provided evidence of Wolbachia (1/33) and Cardinium (8/33) infections. Here, we screened 20 species of Culicoides for Wolbachia and Cardinium, utilizing a combination of conventional PCR and more sensitive quantitative PCR (qPCR) assays. Low levels of Cardinium DNA were detected in females of all but one of the Culicoides species screened, and low levels of Wolbachia were detected in females of 9 of the 20 Culicoides species. Sequence analysis based on partial 16S rRNA gene and gyrB sequences identified ""Candidatus Cardinium hertigii"" from group C, which has previously been identified in Culicoides from Japan, Israel, and the United Kingdom. Wolbachia strains detected in this study showed 98 to 99% sequence identity to Wolbachia previously detected from Culicoides based on the 16S rRNA gene, whereas a strain with a novel wsp sequence was identified in Culicoides narrabeenensis. Cardinium isolates grouped to geographical regions independent of the host Culicoides species, suggesting possible geographical barriers to Cardinium movement. Screening also identified Asaia bacteria in Culicoides. These findings point to a diversity of low-level endosymbiont infections in Culicoides, providing candidates for further characterization and highlighting the widespread occurrence of these endosymbionts in this insect group."
26150449,"Ixodes scapularis is the principal vector of Lyme disease on the East Coast and in the upper Midwest regions of the United States, yet the tick is also present in the Southeast, where Lyme disease is absent or rare. A closely related species, I. affinis, also carries the pathogen in the South but does not seem to transmit it to humans. In order to better understand the geographic diversity of the tick, we analyzed the microbiota of 104 adult I. scapularis and 13 adult I. affinis ticks captured in 19 locations in South Carolina, North Carolina, Virginia, Connecticut, and New York. Initially, ticks from 4 sites were analyzed by 454 pyrosequencing. Subsequently, ticks from these sites plus 15 others were analyzed by sequencing with an Illumina MiSeq machine. By both analyses, the microbiomes of female ticks were significantly less diverse than those of male ticks. The dissimilarity between tick microbiomes increased with distance between sites, and the state in which a tick was collected could be inferred from its microbiota. The genus Rickettsia was prominent in all locations. Borrelia was also present in most locations and was present at especially high levels in one site in western Virginia. In contrast, members of the family Enterobacteriaceae were very common in North Carolina I. scapularis ticks but uncommon in I. scapularis ticks from other sites and in North Carolina I. affinis ticks. These data suggest substantial variations in the Ixodes microbiota in association with geography, species, and sex."
26159797,"Ticks were collected from captive reptiles, wild birds, and incidentally from humans at two locations in Honduras and part of these were tested for the presence of Rickettsia using polymerase chain reaction. The following species of ticks were found: Amblyomma dissimile on Iguanidae reptiles, Amblyomma longirostre and Amblyomma nodosum on birds, and Amblyomma mixtum (Amblyomma cajennense complex) on humans. A. dissimile was infected with Rickettsia sp. strain Colombianensi. Both A. longirostre and A. mixtum were infected with Candidatus 'Rickettsia amblyommii'. This study provides the first report of rickettsial infections in ticks from reptiles, birds and humans in Honduras. New host - Amblyomma tick associations are documented."
26183310,"Anaplasma phagocytophilum is an intracellular rickettsial pathogen transmitted by Ixodes spp. ticks, which causes granulocytic anaplasmosis in humans, horses and dogs and tick-borne fever (TBF) in ruminants. In the United States, human granulocytic anaplasmosis (HGA) is highly prevalent while TBF has not been reported. However, in Europe the situation is the opposite, with high prevalence for TBF in sheep and low prevalence of HGA. The origin of these differences has not been identified and our hypothesis is that different A. phagocytophilum isolates impact differently on tick vector capacity through inhibition of apoptosis to establish infection of the tick vector. In this study we used three different isolates of A. phagocytophilum of human, canine and ovine origin to infect the Ixodes ricinus-derived cell line IRE/CTVM20 and the Ixodes scapularis-derived cell line ISE6 in order to characterize the effect of infection on the level of tick cell apoptosis. Inhibition of apoptosis was observed by flow cytometry as early as 24h post-infection for both tick cell lines and all three isolates of A. phagocytophilum, suggesting that pathogen infection inhibits apoptotic pathways to facilitate infection independently of the origin of the A. phagocytophilum isolate and tick vector species. However, infection with A. phagocytophilum isolates inhibited the intrinsic apoptosis pathway at different levels in I. scapularis and I. ricinus cells. These results suggested an impact of vector-pathogen co-evolution on the adaptation of A. phagocytophilum isolates to grow in tick cells as each isolate grew better in the tick cell line derived from its natural vector species. These results increase our understanding of the mechanisms of A. phagocytophilum infection and multiplication and suggest that multiple mechanisms may affect disease prevalence in different geographical regions."
26187418,"The risk of contracting human granulocytic anaplasmosis (HGA) after a tick bite is mainly unknown. In this study we investigated the clinical and serological response in 30 humans bitten by ticks positive for Anaplasma phagocytophilum (Group A), 30 humans bitten by Borrelia burgdorferi sensu lato (s.l.)-positive ticks (Group B), and 30 humans bitten by ticks negative for both A. phagocytophilum and B. burgdorferi s.l. (Group C). Ticks, blood samples and questionnaires were collected from tick-bitten humans at 34 primary healthcare centres in Sweden and in the Åland Islands, Finland, at the time of the tick bite and after three months. A total of 2553 ticks detached from humans in 2007-2009 were analyzed by polymerase chain reaction, and 31 (1.2%) were positive for A. phagocytophilum, 556 (21.8%) were positive for B. burgdorferi s.l., and eight (0.3%) were co-infected by A. phagocytophilum and B. burgdorferi s.l. The overall prevalence of Anaplasma IgG antibodies in the included participants (n=90) was 17%, and there was no significant difference between the groups A-C. Only one of the participants (in Group C) showed a four-fold increase of IgG antibodies against A. phagocytophilum at the three-month follow-up, but reported no symptoms. The frequency of reported symptoms did not differ between groups A-C, and was unrelated to the findings of A. phagocytophilum and B. burgdorferi s.l. in the detached ticks. We conclude that the risk for HGA or asymptomatic seroconversion after a tick bite in Sweden or in the Åland Islands is low, even if the tick is infected by A. phagocytophilum."
26188998,"Anaplasma phagocytophilum is a tick-transmitted bacterial pathogen of humans and animals comprising strains that cause clinical disease in people, dogs and horses (the pathogenic A. phagocytophilum ""genospecies"") and more distantly related strains. A rodent-adapted genospecies named DU1, found primarily in woodrats, is unable to infect horses. We developed a real-time PCR (RT-PCR) assay, which targets an 85 base pair region of the ank gene and is specific for the pathogenic genospecies of A. phagocytophilum from North America. Thirty DNA samples from A. phagocytophilum RT-PCR-positive rodents and ticks for which the ank gene had previously been sequenced and had been identified as either the pathogenic genospecies or DU1 were used for validation. All nine samples with the pathogenic genospecies tested positive using the new RT-PCR and all 21 samples with the DU1 genospecies tested negative. Two strains from which the whole genome has been sequenced and are known to be pathogenic (A. phagocytophilum, strain HZ isolated from a human from New York and strain MRK isolated from a horse from California) both tested positive using the new RT-PCR assay. We also tested blood from 20 horses and six dogs that were RT-PCR-positive using a previously validated RT-PCR protocol: all were PCR-positive using the new assay as well. The assay has high efficiency and reproducibility and there was no cross-reaction with related and tick-borne bacteria tested, although the assay cross-reacts with the ungulate-adapted genospecies Ap-Variant 1. This new RT-PCR assay will aid in future research on the ecology and epidemiology of A. phagocytophilum by allowing researchers to easily identify the pathogenic genospecies in reservoir hosts and vectors."
26189661,"Wolbachia are highly extended bacterial endosymbionts that infect arthropods and filarial nematodes and produce contrasting phenotypes on their hosts. Wolbachia taxonomy has been understudied. Currently, Wolbachia strains are classified into phylogenetic supergroups. Here we applied phylogenomic analyses to study Wolbachia evolutionary relationships and examined metrics derived from their genome sequences such as average nucleotide identity (ANI), in silico DNA-DNA hybridization (DDH), G+C content, and synteny to shed light on the taxonomy of these bacteria. Draft genome sequences of strains wDacA and wDacB obtained from the carmine cochineal insect Dactylopius coccus were included. Although all analyses indicated that each Wolbachia supergroup represents a distinct evolutionary lineage, we found that some of the analyzed supergroups showed enough internal heterogeneity to be considered as assemblages of more than one species. Thus, supergroups would represent supraspecific groupings. Consequently, Wolbachia pipientis nomen species would apply only to strains of supergroup B and we propose the designation of 'Candidatus Wolbachia bourtzisii', 'Candidatus Wolbachia onchocercicola', 'Candidatus Wolbachia blaxterii', 'Candidatus Wolbachia brugii', 'Candidatus Wolbachia taylorii', 'Candidatus Wolbachia collembolicola' and 'Candidatus Wolbachia multihospitis' for other supergroups."
